,Unnamed: 0,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1238,1297,CHEMBL2037183,CCCc1cc(C(=O)c2ccccc2)ccc1OCCCOc1cccc([C@@H]2SC(=O)NC2=O)c1,active,489.59300000000025,5.742100000000005,1.0,6.0,7.721017883134556
1240,1299,CHEMBL205665,CC[C@@](C)(Cc1ccc(OCCCOc2ccccc2Cl)cc1)C(=O)O,active,376.88,5.231300000000005,1.0,3.0,6.069998998990925
1241,1300,CHEMBL23881,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(C)=O)c1O,active,436.95700000000016,5.389000000000005,2.0,5.0,6.236999022944533
1242,1301,CHEMBL25710,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(=O)CC)c1O,active,450.9840000000002,5.779100000000005,2.0,5.0,6.522994572586506
1243,1302,CHEMBL491039,CCn1c(SCC(=O)Nc2ccc(C(=O)O)cc2)nnc1-c1cc2cccc(OC)c2o1,inactive,452.49200000000025,4.148800000000002,2.0,8.0,4.398000054034892
1244,1303,CHEMBL491237,O=C(O)c1ccc(COc2ccc3ccccc3c2/C=N/c2ccc(N3CCOCC3)cc2)cc1,inactive,466.53700000000026,5.7042000000000055,1.0,5.0,4.6989999716891555
1245,1304,CHEMBL235143,Cc1cc(Oc2cccc(CNC(=O)c3[nH]c4ccc(Cl)cc4c3C)c2)ccc1CCC(=O)O,active,476.96000000000026,6.177640000000005,3.0,3.0,7.568958054664114
1246,1305,CHEMBL393939,Cc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(=O)O)c(C)c3)c2)c(C)c1,active,447.5310000000003,5.576160000000004,2.0,4.0,8.155026061853112
1247,1306,CHEMBL393939,Cc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(=O)O)c(C)c3)c2)c(C)c1,active,447.5310000000003,5.576160000000004,2.0,4.0,8.154901959985743
1248,1307,CHEMBL238357,CCc1cc(Oc2cc(F)cc([C@@H](C)NC(=O)c3c(C)c4cc(Cl)ccc4n3C)c2)ccc1CCC(=O)O,active,537.0310000000003,7.1421200000000065,2.0,4.0,7.409046764812015
1249,1308,CHEMBL237518,Cc1cc(CNC(=O)c2ccc(C(F)(F)F)cc2F)cc(Oc2ccc(OC(C)(C)C(=O)O)c(C)c2)c1,active,519.4910000000003,6.425640000000006,2.0,4.0,7.921180816901152
1250,1309,CHEMBL392717,Cc1cc(Oc2cc(F)cc(CNC(=O)c3ccc(C(F)(F)F)cc3F)c2)ccc1OC(C)(C)C(=O)O,active,523.4540000000003,6.256320000000004,2.0,4.0,8.097018600202498
1251,1310,CHEMBL237086,Cc1cc(Oc2cccc(CNC(=O)c3ccc(Cl)cc3C)c2)ccc1OC(C)(C)C(=O)O,active,467.9490000000002,5.921140000000005,2.0,4.0,8.04599883231843
1252,1311,CHEMBL237710,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Oc3ccccc3)c2)ccc1OC(C)(C)C(=O)O,active,579.5710000000001,7.770420000000007,2.0,5.0,6.943018963331887
1253,1312,CHEMBL237710,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Oc3ccccc3)c2)ccc1OC(C)(C)C(=O)O,active,579.5710000000001,7.770420000000007,2.0,5.0,6.943095148663527
1254,1313,CHEMBL236876,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3F)c2)ccc1OC(C)(C)C(=O)O,active,505.46400000000017,6.117220000000004,2.0,4.0,7.921180816901152
1255,1314,CHEMBL237484,Cc1cc(Oc2cccc(CNC(=O)c3cc4ccc(Cl)cc4[nH]3)c2)ccc1CCC(=O)O,active,462.9330000000002,5.869220000000004,3.0,3.0,6.632998369161559
1256,1315,CHEMBL393938,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Cl)c2)ccc1OC(C)(C)C(=O)O,active,521.9190000000002,6.6315200000000045,2.0,4.0,7.823908740944319
1257,1316,CHEMBL237084,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3C(F)(F)F)c2)ccc1OC(C)(C)C(=O)O,active,555.4710000000002,6.996920000000006,2.0,4.0,6.692996298836844
1258,1317,CHEMBL237084,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3C(F)(F)F)c2)ccc1OC(C)(C)C(=O)O,active,555.4710000000002,6.996920000000006,2.0,4.0,6.692503962086787
1259,1318,CHEMBL401236,CCc1cc(Oc2cc(F)cc([C@@H](C)NC(=O)c3sc4ccc(Cl)cc4c3C)c2)ccc1CCC(=O)O,active,540.0560000000003,7.865120000000007,2.0,4.0,7.301029995663981
1260,1319,CHEMBL236218,Cc1cc(Oc2cccc(CNC(=O)c3cc4cccc(Br)c4[nH]3)c2)ccc1CCC(=O)O,active,507.3840000000002,5.978320000000004,3.0,3.0,7.4320330931768455
1261,1320,CHEMBL399217,Cc1cc(Oc2cccc(CNC(=O)c3cc4cc(Cl)c(Cl)cc4[nH]3)c2)ccc1CCC(=O)O,active,497.37800000000016,6.522620000000003,3.0,3.0,7.022002190041261
1262,1321,CHEMBL237085,COc1cc(C(F)(F)F)ccc1C(=O)NCc1cccc(Oc2ccc(OC(C)(C)C(=O)O)c(C)c2)c1,active,517.5000000000003,5.986720000000005,2.0,5.0,8.155026061853112
1270,1329,CHEMBL525552,COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c1,inactive,464.4990000000002,4.145820000000002,2.0,6.0,5.0
1271,1330,CHEMBL525552,COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(C)cc3C(=O)O)c2)c1,inactive,464.4990000000002,4.145820000000002,2.0,6.0,5.0
1288,1347,CHEMBL522224,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4cccc(C)c43)c2)c(C(=O)O)c1,active,448.5000000000002,4.445640000000003,2.0,5.0,6.0
1290,1349,CHEMBL496534,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4cccc(Cl)c43)c2)c(C(=O)O)c1,active,468.91800000000023,4.790620000000003,2.0,5.0,6.0999990348465305
1299,1358,CHEMBL2070097,CC1CCN(C(=O)c2sc(-c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)nc2C(F)(F)F)CC1,inactive,477.4860000000002,4.012700000000003,0.0,7.0,4.221848749616356
1300,1359,CHEMBL2070098,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)c(C(=O)N3CCCCC3)s2)cc1[N+](=O)[O-],inactive,463.4590000000003,3.766700000000003,0.0,7.0,4.221848749616356
1301,1360,CHEMBL2070099,CS(=O)(=O)c1ccc(-c2ncc(C(=O)N3CCCCC3)s2)cc1[N+](=O)[O-],inactive,395.46200000000016,2.7479000000000013,0.0,7.0,4.221848749616356
1302,1361,CHEMBL2070232,CS(=O)(=O)c1ccc(-c2nc(-c3ccccc3)c(C(=O)N3CCCCC3)s2)cc1[N+](=O)[O-],inactive,471.5600000000004,4.414900000000004,0.0,7.0,4.221848749616356
1303,1362,CHEMBL2070233,CCc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CCCCC1,inactive,423.51600000000025,3.3103000000000025,0.0,7.0,4.221848749616356
1304,1363,CHEMBL2070234,CS(=O)(=O)c1ccc(-c2ncc(C(=O)NC34CC5CC(CC(C5)C3)C4)s2)cc1[N+](=O)[O-],inactive,461.5650000000003,3.820400000000003,1.0,7.0,4.221848749616356
1305,1364,CHEMBL2070235,Cc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CCCCC1,inactive,409.48900000000026,3.056320000000002,0.0,7.0,4.221848749616356
1306,1365,CHEMBL2070236,CC1(C)CC2CC(C)(CN2C(=O)c2sc(-c3ccc(S(C)(=O)=O)c([N+](=O)[O-])c3)nc2C(F)(F)F)C1,inactive,531.5780000000001,5.181400000000005,0.0,7.0,4.221848749616356
1307,1366,CHEMBL2070237,CCc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CC2(C)CC1CC(C)(C)C2,inactive,491.63500000000033,4.725000000000005,0.0,7.0,4.221848749616356
1308,1367,CHEMBL2070238,CN(Cc1cccc(F)c1)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,inactive,517.4820000000002,4.5519000000000025,0.0,7.0,4.221848749616356
1309,1368,CHEMBL2070096,CN(Cc1ccccc1)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,inactive,499.49200000000013,4.412800000000003,0.0,7.0,4.221848749616356
1310,1369,CHEMBL2070095,CN(Cc1ccccc1F)C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,inactive,517.4820000000002,4.5519000000000025,0.0,7.0,4.221848749616356
1311,1370,CHEMBL2070094,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)c(C(=O)N3CCc4ccccc4C3)s2)cc1[N+](=O)[O-],inactive,511.50300000000027,4.339100000000004,0.0,7.0,4.221848749616356
1312,1371,CHEMBL2070093,CC1Cc2ccccc2N1C(=O)c1sc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)nc1C(F)(F)F,inactive,511.50300000000016,4.732000000000003,0.0,7.0,4.221848749616356
1313,1372,CHEMBL2070092,Cc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CC2(C)CC1CC(C)(C)C2,inactive,477.60800000000035,4.471020000000005,0.0,7.0,4.221848749616356
1314,1373,CHEMBL2070091,Cc1nc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)sc1C(=O)N1CCC(C)CC1,inactive,423.51600000000025,3.3023200000000026,0.0,7.0,4.221848749616356
1315,1374,CHEMBL2070090,CCCN(C(=O)c1csc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)n1)c1ccccc1,inactive,445.52200000000016,4.178600000000003,0.0,7.0,4.221848749616356
1316,1375,CHEMBL2070239,CN(Cc1cccc(F)c1)C(=O)c1cnc(-c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)s1,inactive,449.4850000000002,3.533100000000003,0.0,7.0,4.519993057042849
1318,1377,CHEMBL518700,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,inactive,368.4260000000001,1.3104,2.0,7.0,4.259637310505756
1319,1378,CHEMBL464453,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)CC[C@@](C)(C[C@@H](OC(=O)C(C)C)[C@@H]12)O3,inactive,352.4270000000001,2.3396,1.0,6.0,4.568636235841013
1327,1386,CHEMBL1173380,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O,inactive,338.5760000000001,7.668900000000008,1.0,1.0,4.522878745280337
1330,1389,CHEMBL1173474,CCCCCCCCCCCCCCCCCCCCCC(=O)O,inactive,340.59200000000004,7.892900000000008,1.0,1.0,4.522878745280337
1331,1390,CHEMBL1173381,CCCCCCCCCCCCCCCCCCCC(=O)O,inactive,312.53799999999995,7.112700000000007,1.0,1.0,4.522878745280337
1332,1391,CHEMBL46403,CCCCCCCCCCCCCCCCCC(=O)O,inactive,284.4839999999999,6.332500000000007,1.0,1.0,4.522878745280337
1333,1392,CHEMBL82293,CCCCCCCCCCCCCCCC(=O)O,inactive,256.4299999999999,5.552300000000005,1.0,1.0,4.522878745280337
1334,1393,CHEMBL111077,CCCCCCCCCCCCCC(=O)O,inactive,228.37599999999995,4.772100000000004,1.0,1.0,4.6777807052660805
1335,1394,CHEMBL108766,CCCCCCCCCCCC(=O)O,inactive,200.32199999999997,3.991900000000002,1.0,1.0,4.522878745280337
1336,1395,CHEMBL107498,CCCCCCCCCC(=O)O,inactive,172.268,3.2117000000000013,1.0,1.0,4.522878745280337
1337,1396,CHEMBL2323021,C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc([C@@](O)(C(N)=O)C(F)(F)F)s1,inactive,549.4900000000001,3.040600000000001,2.0,6.0,4.0
1338,1397,CHEMBL2338472,O=S(=O)(Nc1ccc(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,active,479.77200000000016,6.788100000000003,1.0,4.0,7.7447274948966935
1339,1398,CHEMBL2331771,O=S(=O)(Nc1cc(F)c(Oc2cncc(Cl)c2)c(Cl)c1)c1ccc(Cl)cc1Cl,active,482.14700000000016,6.427400000000002,1.0,4.0,7.7447274948966935
1340,1399,CHEMBL2331774,CCNC(=O)c1cc(NS(=O)(=O)c2ccc(Br)cc2OC(F)(F)F)ccc1Oc1cncc(Cl)c1,active,594.793,5.738900000000003,2.0,6.0,7.7447274948966935
1341,1400,CHEMBL1236924,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,active,514.2170000000001,7.441500000000001,1.0,4.0,7.769551078621726
1342,1401,CHEMBL2331781,CC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,active,471.74900000000014,5.837500000000003,1.0,5.0,7.823908740944319
1343,1402,CHEMBL2331786,CCNC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,active,500.79100000000017,5.384600000000003,2.0,5.0,7.823908740944319
1344,1403,CHEMBL2331773,CC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)cc(Cl)c1Oc1cncc(Cl)c1,active,506.1940000000002,6.490900000000002,1.0,5.0,7.920818753952375
1345,1404,CHEMBL2331770,O=C(O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,inactive,473.7210000000001,5.333100000000003,2.0,5.0,5.0
1346,1405,CHEMBL2331780,CCNC(=O)c1cc(NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)ccc1Oc1cncc(Cl)c1,inactive,509.99300000000017,3.481300000000002,2.0,7.0,5.0
1347,1406,CHEMBL2331779,CCNC(=O)c1cc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)ccc1Oc1cncc(Cl)c1,inactive,488.0090000000001,5.375300000000005,2.0,5.0,5.0
1348,1407,CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,active,357.435,2.490900000000001,1.0,6.0,6.698970004336019
1349,1408,CHEMBL2331784,CCOC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccc1Oc1cncc(Cl)c1,active,467.33000000000015,5.1582000000000034,1.0,6.0,7.096910013008056
1353,1412,CHEMBL2338476,O=S(=O)(Nc1ccc(Oc2ccc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,active,478.7840000000001,7.393100000000003,1.0,3.0,6.318758762624412
1354,1413,CHEMBL2331559,CCNC(=O)c1cc(NS(=O)(=O)c2ccc(OC)cc2)ccc1Oc1cncc(Cl)c1,active,461.92700000000013,4.086400000000002,2.0,6.0,6.3979400086720375
1355,1414,CHEMBL2331776,CCNC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2)ccc1Oc1cncc(Cl)c1,active,466.3460000000001,4.731200000000003,2.0,5.0,6.795880017344075
1356,1415,CHEMBL2338484,N#Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,active,454.7220000000001,5.506580000000002,1.0,5.0,6.958607314841775
1357,1416,CHEMBL2338483,O=S(=O)(Nc1ccc(Oc2cncc(Cl)c2)c(C(F)(F)F)c1)c1ccc(Cl)cc1Cl,active,497.7090000000002,6.6537000000000015,1.0,4.0,7.180456064458132
1358,1417,CHEMBL2331787,CCNC(=O)c1cc(NS(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)ccc1Oc1cncc(Cl)c1,active,534.3430000000001,5.7500000000000036,2.0,5.0,7.301029995663981
1359,1418,CHEMBL2331778,CCNC(=O)c1cc(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)ccc1Oc1cncc(Cl)c1,active,476.89800000000014,3.9860000000000024,2.0,7.0,7.309803919971486
1360,1419,CHEMBL2338473,O=S(=O)(Nc1ccc(Oc2cnc3ccccc3c2)c(F)c1)c1ccc(Cl)cc1Cl,active,463.3170000000001,6.273800000000003,1.0,4.0,7.3979400086720375
1361,1420,CHEMBL2331783,O=S(=O)(Nc1ccc(Oc2cncc(Cl)c2)c(F)c1)c1ccc(Cl)cc1Cl,active,447.7020000000001,5.774000000000002,1.0,4.0,7.443697499232712
1362,1421,CHEMBL2331775,CCNC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc1Oc1cncc(Cl)c1,active,500.79100000000017,5.384600000000003,2.0,5.0,7.455931955649724
1363,1422,CHEMBL2338482,CC(=O)c1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,active,506.1940000000002,6.490900000000002,1.0,5.0,7.468521082957745
1364,1423,CHEMBL2338481,NC(=O)c1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,active,507.18200000000024,5.387200000000002,2.0,5.0,7.494850021680094
1365,1424,CHEMBL2338478,O=S(=O)(Nc1cc(C(F)(F)F)c(Oc2cncc(Cl)c2)c(C(F)(F)F)c1)c1ccc(Cl)cc1Cl,active,565.706,7.672500000000002,1.0,4.0,7.508638306165727
1366,1425,CHEMBL2338475,CC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cnc2ccccc2c1,active,487.3640000000002,6.3373000000000035,1.0,5.0,7.522878745280337
1367,1426,CHEMBL2338479,N#Cc1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,active,489.16700000000014,6.159980000000001,1.0,5.0,7.568636235841013
1368,1427,CHEMBL2338474,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(C(F)(F)F)cc1Cl,active,547.769,7.806900000000003,1.0,4.0,7.6020599913279625
1369,1428,CHEMBL2331777,CCNC(=O)c1cc(NS(=O)(=O)c2ccc(I)cc2)ccc1Oc1cncc(Cl)c1,active,557.7970000000001,4.682400000000003,2.0,5.0,7.6020599913279625
1370,1429,CHEMBL2331785,CCNC(=O)c1cc(NS(=O)(=O)c2cc(C)c(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,active,514.8180000000001,5.693020000000003,2.0,5.0,7.6020599913279625
1371,1430,CHEMBL2331772,O=S(=O)(Nc1cc(Cl)c(Oc2cncc(Cl)c2)c(Cl)c1)c1ccc(Cl)cc1Cl,active,498.6020000000001,6.941700000000002,1.0,4.0,7.6777807052660805
1372,1431,CHEMBL2331782,O=S(=O)(Nc1ccc(Oc2cncc(Cl)c2)c(Cl)c1)c1ccc(Cl)cc1Cl,active,464.15700000000015,6.288300000000002,1.0,4.0,7.6777807052660805
1373,1432,CHEMBL2338477,O=S(=O)(Nc1cc(Cl)c(Oc2ccc3ncccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,active,514.2170000000001,7.441500000000001,1.0,4.0,7.698970004336019
1374,1433,CHEMBL2338480,Cc1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,active,478.1840000000002,6.596720000000002,1.0,4.0,7.721246399047171
1375,1434,CHEMBL2338487,COc1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,active,459.73800000000017,5.643500000000003,1.0,5.0,7.721246399047171
1376,1435,CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,active,357.435,2.490900000000001,1.0,6.0,7.920818753952375
1377,1436,CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,active,357.435,2.490900000000001,1.0,6.0,7.958607314841775
1378,1437,CHEMBL2403509,O=C(O)CCc1ccc(CNC(=O)c2cccc(CNC(=O)c3ccccc3)c2)cc1,inactive,416.4770000000001,3.5638000000000023,3.0,3.0,4.202732459169283
1379,1438,CHEMBL2403501,CCN(Cc1cccc(C(=O)N(CC)Cc2ccc(CCC(=O)O)cc2)c1)C(=O)c1ccccc1,inactive,472.5850000000002,5.028400000000005,1.0,3.0,4.250263684430939
1380,1439,CHEMBL2403499,CC(C)N(Cc1ccc(CCC(=O)O)cc1)C(=O)c1cccc(CNC(=O)c2ccccc2)c1,inactive,458.55800000000016,4.684600000000003,2.0,3.0,4.412289034981089
1384,1443,CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,active,357.435,2.490900000000001,1.0,6.0,6.798602875679548
1385,1444,CHEMBL3109597,COc1ccc(NC(c2ccc(OC(F)(F)F)cc2)c2c(C)[nH]c3ccccc23)cc1OC,inactive,456.46400000000017,6.593620000000005,2.0,4.0,4.6020599913279625
1386,1445,CHEMBL3264932,CCn1c(CCCc2ccc(-c3ccc(NS(=O)(=O)c4ccccc4)cn3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O,inactive,609.7960000000002,6.448600000000007,1.0,7.0,4.823908740944319
1387,1446,CHEMBL3264936,CCn1c(CCCc2ccc(-c3ccc(NS(=O)(=O)c4ccc(-c5ccc(OC)cc5)cc4)cc3)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O,inactive,714.9319999999999,8.729200000000006,1.0,7.0,4.0
1389,1448,CHEMBL3311308,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,inactive,305.39900000000006,3.421260000000002,1.0,3.0,4.600000074606178
1390,1449,CHEMBL3311308,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,inactive,305.39900000000006,3.421260000000002,1.0,3.0,4.600000074606178
1391,1450,CHEMBL295416,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,inactive,323.80500000000006,3.6671400000000007,2.0,5.0,4.270025714300444
1398,1457,CHEMBL3343011,COc1ccc(C2COc3cc(O)ccc3C2=O)cc1,inactive,270.284,2.7597000000000014,1.0,4.0,3.906578314837765
1399,1458,CHEMBL1373918,COc1ccc(C(C)C(=O)c2ccc(O)cc2O)cc1,inactive,272.3,3.092800000000002,2.0,4.0,4.585026652029182
1401,1460,CHEMBL3398463,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2CC(=O)O)c1,active,540.6160000000003,6.035720000000006,1.0,6.0,6.6777807052660805
1403,1462,CHEMBL3398461,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC[C@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1,active,540.6160000000003,6.035720000000006,1.0,6.0,6.468521082957745
1405,1464,CHEMBL3398459,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1,active,540.6160000000003,6.035720000000006,1.0,6.0,7.045757490560675
1406,1465,CHEMBL3398458,CCOC(=O)N1C[C@@H](CCc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)[C@@H](C(=O)O)C1,active,492.5720000000002,4.9932200000000035,1.0,6.0,6.161150909262744
1407,1466,CHEMBL3398457,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC[C@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)c1,active,540.6160000000003,6.035720000000006,1.0,6.0,6.2839966563652006
1408,1467,CHEMBL3398456,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CC[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)c1,active,540.6160000000003,6.035720000000006,1.0,6.0,6.6777807052660805
1409,1468,CHEMBL3398455,CCOC(=O)N1C[C@@H](CCc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)[C@@H](C(=O)O)C1,active,492.57200000000023,4.993220000000004,1.0,6.0,6.309803919971486
1410,1469,CHEMBL3398454,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(c3nc(C(F)(F)F)co3)C[C@@H]2C(=O)O)cc1,active,541.5260000000003,5.658020000000005,1.0,7.0,7.301029995663981
1411,1470,CHEMBL3398453,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(c3nc4ccccc4o3)C[C@@H]2C(=O)O)cc1,active,523.5890000000003,5.792420000000005,1.0,7.0,6.229147988357855
1415,1474,CHEMBL255930,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(c3nccc(C(F)(F)F)n3)C[C@@H]2C(=O)O)cc1,active,552.5530000000002,5.4600200000000045,1.0,7.0,7.698970004336019
1416,1475,CHEMBL255930,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(c3nccc(C(F)(F)F)n3)C[C@@H]2C(=O)O)cc1,active,552.5530000000002,5.4600200000000045,1.0,7.0,7.522878745280337
1417,1476,CHEMBL3398449,Cc1ccnc(N2C[C@@H](Cc3ccc(OCCc4nc(-c5ccccc5)oc4C)cc3)[C@@H](C(=O)O)C2)n1,active,498.5830000000002,4.749640000000003,1.0,7.0,6.346787486224656
1419,1478,CHEMBL3398447,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@H]2CN(c3nccc(C(F)(F)F)n3)C[C@H]2C(=O)O)c1,active,552.5530000000002,5.460020000000004,1.0,7.0,6.958607314841775
1420,1479,CHEMBL3398446,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2CN(c3nccc(C(F)(F)F)n3)C[C@@H]2C(=O)O)c1,active,552.5530000000002,5.460020000000004,1.0,7.0,7.3979400086720375
1421,1480,CHEMBL3398445,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@H]2CN(c3ccccc3)C[C@H]2C(=O)O)c1,active,482.5800000000002,5.651220000000006,1.0,5.0,6.853871964321762
1422,1481,CHEMBL3398444,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2CN(c3ccccc3)C[C@@H]2C(=O)O)c1,active,482.5800000000002,5.651220000000006,1.0,5.0,7.096910013008056
1423,1482,CHEMBL3398444,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2CN(c3ccccc3)C[C@@H]2C(=O)O)c1,active,482.5800000000002,5.651220000000006,1.0,5.0,6.657577319177793
1424,1483,CHEMBL3398443,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1,active,526.5890000000003,5.6456200000000045,1.0,6.0,7.096910013008056
1425,1484,CHEMBL3398443,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)cc1,active,526.5890000000003,5.6456200000000045,1.0,6.0,7.096910013008056
1429,1488,CHEMBL3398439,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@H]2CN(C(=O)Oc3ccccc3)C[C@H]2C(=O)O)c1,active,526.5890000000003,5.645620000000005,1.0,6.0,6.229147988357855
1430,1489,CHEMBL3398438,Cc1oc(-c2ccccc2)nc1CCOc1cccc(C[C@@H]2CN(C(=O)Oc3ccccc3)C[C@@H]2C(=O)O)c1,active,526.5890000000003,5.645620000000005,1.0,6.0,6.309803919971486
